10,5,73,73,0.0,0.8100128173828125
10,10,73,62,0.0,0.7528760433197021
10,50,73,44,0.0,0.5210669040679932
10,100,73,42,0.0,0.2839341163635254
40,5,522,461,53.0,0.9312477111816406
40,10,522,470,42.0,1.0005369186401367
40,50,522,354,168.0,0.5391387939453125
40,100,522,229,293.0,0.3887908458709717
