10,5,100,90,0.0,4.191672086715698
10,10,100,90,0.0,3.5055031776428223
10,50,100,70,0.0,2.6441237926483154
10,100,100,50,0.0,1.170788049697876
40,5,1600,1560,0.0,5.658013105392456
40,10,1600,1478,0.0,4.689342975616455
40,50,1600,1120,0.0,3.07122802734375
40,100,1600,840,644.0,1.384876012802124
